70 25 
Cell 0 100 -120.65607 -148.27052 
    -130.65616 -148.27052 
    -130.63641 -148.89844 
    -130.57729 -149.52386 
    -130.47900 -150.14435 
    -130.34195 -150.75743 
    -130.16667 -151.36070 
    -129.95386 -151.95177 
    -129.70897 -152.53049 
    -129.43347 -153.09593 
    -129.12923 -153.64775 
    -128.79086 -154.18079 
    -128.41887 -154.69246 
    -128.01447 -155.18051 
    -127.57912 -155.64282 
    -127.11442 -156.07732 
    -126.62212 -156.48209 
    -126.10413 -156.85527 
    -125.56245 -157.19519 
    -124.99925 -157.50024 
    -124.41679 -157.76900 
    -123.81743 -158.00017 
    -123.20364 -158.19263 
    -122.57796 -158.34540 
    -121.94302 -158.45773 
    -121.30148 -158.52899 
    -120.65607 -158.55875 
    -120.00954 -158.54680 
    -119.36467 -158.49306 
    -118.72421 -158.39771 
    -118.09093 -158.26108 
    -117.46758 -158.08369 
    -116.85684 -157.86629 
    -116.26134 -157.60979 
    -115.68369 -157.31526 
    -115.12633 -156.98401 
    -114.59168 -156.61745 
    -114.08203 -156.21718 
    -113.59953 -155.78497 
    -113.14623 -155.32274 
    -112.72401 -154.83249 
    -112.33464 -154.31639 
    -111.97969 -153.77672 
    -111.66058 -153.21584 
    -111.37857 -152.63618 
    -111.13403 -152.04057 
    -110.90034 -151.44035 
    -110.70046 -150.82669 
    -110.53458 -150.20129 
    -110.40282 -149.56581 
    -110.30543 -148.92174 
    -110.47691 -148.27052 
    -110.85318 -147.65378 
    -111.15670 -147.07047 
    -111.41774 -146.50821 
    -111.65267 -145.95885 
    -111.87328 -145.41681 
    -112.08875 -144.87848 
    -112.30427 -144.34045 
    -112.52477 -143.80029 
    -112.75808 -143.25830 
    -113.00768 -142.71364 
    -113.26797 -142.15855 
    -113.57505 -141.62100 
    -113.91924 -141.09653 
    -114.28496 -140.56917 
    -114.62471 -139.96907 
    -114.84570 -139.11484 
    -115.06610 -138.10240 
    -115.88551 -138.13254 
    -116.64135 -138.13048 
    -117.35475 -138.11008 
    -118.02523 -138.02406 
    -118.68221 -137.92311 
    -119.33415 -137.80644 
    -119.98924 -137.67149 
    -120.65607 -137.42661 
    -121.35539 -137.15520 
    -122.10077 -136.83466 
    -122.90979 -136.45613 
    -123.62597 -136.70357 
    -124.29988 -137.05603 
    -124.91553 -137.51236 
    -125.41452 -138.15831 
    -125.85725 -138.80962 
    -126.36481 -139.27501 
    -126.86352 -139.72672 
    -127.44971 -140.05843 
    -128.24333 -140.19092 
    -128.24226 -141.14661 
    -128.55644 -141.73477 
    -128.90414 -142.27794 
    -129.22142 -142.83479 
    -129.50793 -143.40417 
    -129.76321 -143.98503 
    -129.98668 -144.57628 
    -130.17767 -145.17677 
    -130.34204 -145.78358 
    -130.47906 -146.39668 
    -130.57733 -147.01718 
    -130.63644 -147.64261 
Cell 1 100 -103.18951 -141.44719 
    -113.68912 -141.44719 
    -113.31058 -142.08395 
    -113.01925 -142.68896 
    -112.75243 -143.27142 
    -112.50858 -143.83992 
    -112.28007 -144.40088 
    -112.05691 -144.95804 
    -111.83343 -145.51471 
    -111.60385 -146.07301 
    -111.36008 -146.63239 
    -111.09431 -147.19037 
    -110.79912 -147.74239 
    -110.47269 -148.28654 
    -110.06293 -148.76663 
    -109.58073 -149.17285 
    -109.08504 -149.56169 
    -108.56567 -149.91864 
    -108.02466 -150.24228 
    -107.46416 -150.53128 
    -106.88639 -150.78444 
    -106.29364 -151.00072 
    -105.68828 -151.17923 
    -105.07271 -151.31923 
    -104.44939 -151.42012 
    -103.82082 -151.48149 
    -103.18951 -151.50308 
    -102.55801 -151.48474 
    -101.92883 -151.42657 
    -101.30450 -151.32878 
    -100.68755 -151.19173 
    -100.08043 -151.01596 
    -99.48560 -150.80220 
    -98.90545 -150.55128 
    -98.34231 -150.26422 
    -97.79844 -149.94217 
    -97.27602 -149.58643 
    -96.77715 -149.19841 
    -96.30382 -148.77971 
    -95.85793 -148.33200 
    -95.44125 -147.85710 
    -95.05546 -147.35693 
    -94.69295 -146.83928 
    -94.35838 -146.30215 
    -94.10342 -145.72278 
    -94.10993 -145.04205 
    -94.06788 -144.41098 
    -94.01972 -143.80159 
    -93.98278 -143.20346 
    -93.95975 -142.61319 
    -93.95167 -142.02838 
    -93.95579 -141.44719 
    -93.93657 -140.86504 
    -93.92485 -140.27679 
    -93.91558 -139.67810 
