11 25 
Cell 0 100 -115.27078 -153.00284 
    -125.27090 -153.00284 
    -125.25115 -153.63075 
    -125.19202 -154.25618 
    -125.09373 -154.87666 
    -124.95667 -155.48975 
    -124.78139 -156.09302 
    -124.56857 -156.68408 
    -124.33139 -157.26643 
    -124.06433 -157.83713 
    -123.76142 -158.39116 
    -123.42338 -158.92604 
    -123.05138 -159.43950 
    -122.64673 -159.92931 
    -122.21089 -160.39331 
    -121.74550 -160.82942 
    -121.25231 -161.23570 
    -120.73324 -161.61029 
    -120.19033 -161.95146 
    -119.62575 -162.25760 
    -119.04177 -162.52727 
    -118.44080 -162.75916 
    -117.82533 -162.95213 
    -117.19791 -163.10524 
    -116.56121 -163.21764 
    -115.91792 -163.28877 
    -115.27078 -163.31819 
    -114.62258 -163.30568 
    -113.97611 -163.25121 
    -113.33417 -163.15492 
    -112.69954 -163.01718 
    -112.07497 -162.83855 
    -111.46318 -162.61975 
    -110.86682 -162.36172 
    -110.28848 -162.06563 
    -109.73064 -161.73270 
    -109.19572 -161.36444 
    -108.68599 -160.96248 
    -108.20361 -160.52861 
    -107.75063 -160.06474 
    -107.32889 -159.57294 
    -106.94015 -159.05540 
    -106.58597 -158.51439 
    -106.26760 -157.95238 
    -105.98589 -157.37198 
    -106.28463 -156.56071 
    -106.42505 -155.87698 
    -106.51825 -155.25011 
    -106.58203 -154.66031 
    -106.67214 -154.08910 
    -106.77908 -153.53709 
    -106.90062 -153.00284 
    -107.00143 -152.48257 
    -107.11253 -151.97221 
    -107.19623 -151.46254 
    -107.29550 -150.95514 
    -107.35116 -150.42960 
    -107.33444 -149.86063 
    -107.14603 -149.17963 
    -106.84002 -148.36798 
    -106.60357 -147.50246 
    -105.49996 -145.90392 
    -105.87600 -145.23080 
    -106.32573 -144.60287 
    -106.84639 -144.03177 
    -107.43204 -143.52744 
    -108.07394 -143.09723 
    -108.76120 -142.74538 
    -109.55692 -142.60936 
    -110.32471 -142.49190 
    -111.15691 -142.61238 
    -111.97771 -142.86780 
    -112.70660 -143.01599 
    -113.38526 -143.11856 
    -114.03155 -143.19330 
    -114.65726 -143.25122 
    -115.27078 -143.29115 
    -115.88331 -143.26709 
    -116.50251 -143.25273 
    -117.13222 -143.24484 
    -117.77869 -143.23517 
    -118.45509 -143.20256 
    -119.17516 -143.14149 
    -119.82220 -143.33058 
    -120.36783 -143.73135 
    -120.97474 -144.01483 
    -121.47292 -144.46634 
    -122.06443 -144.79073 
    -122.85804 -144.92323 
    -122.85699 -145.87892 
    -123.16411 -146.47292 
    -123.51152 -147.01559 
    -123.82856 -147.57191 
    -124.11490 -148.14075 
    -124.37008 -148.72104 
    -124.59353 -149.31171 
    -124.78458 -149.91162 
    -124.95676 -150.51590 
    -125.09380 -151.12900 
    -125.19206 -151.74950 
    -125.25117 -152.37492 
Cell 1 100 -96.56837 -152.93947 
    -106.91290 -152.93947 
    -106.77052 -153.58133 
    -106.65253 -154.21339 
    -106.56197 -154.84584 
    -106.48330 -155.48520 
    -106.37401 -156.12552 
    -106.21210 -156.75769 
    -105.96335 -157.36041 
