32 25 
Cell 0 100 -117.47736 -151.48486 
    -127.47755 -151.48486 
    -127.45782 -152.11278 
    -127.39869 -152.73822 
    -127.30040 -153.35870 
    -127.16335 -153.97180 
    -126.98808 -154.57507 
    -126.77526 -155.16617 
    -126.52576 -155.74271 
    -126.24054 -156.30246 
    -125.92074 -156.84319 
    -125.56762 -157.36278 
    -125.18257 -157.85916 
    -124.76711 -158.33038 
    -124.32288 -158.77460 
    -123.85164 -159.19003 
    -123.35524 -159.57507 
    -122.83565 -159.92818 
    -122.29491 -160.24794 
    -121.73516 -160.53314 
    -121.16426 -160.79691 
    -120.57830 -161.02855 
    -119.97773 -161.22314 
    -119.36491 -161.37970 
    -118.74223 -161.49736 
    -118.11221 -161.57544 
    -117.47736 -161.61340 
    -116.84029 -161.61086 
    -116.20361 -161.56767 
    -115.56997 -161.48378 
    -114.94202 -161.35936 
    -114.32243 -161.19475 
    -113.71382 -160.99048 
    -113.11881 -160.74725 
    -112.53996 -160.46596 
    -111.97978 -160.14767 
    -111.44070 -159.79361 
    -110.92509 -159.40520 
    -110.43520 -158.98401 
    -109.97318 -158.53175 
    -109.54108 -158.05032 
    -109.14078 -157.54175 
    -108.77404 -157.00816 
    -108.44248 -156.45183 
    -108.14754 -155.87514 
    -107.89567 -155.27852 
    -107.71682 -154.65625 
    -107.97451 -153.92477 
    -108.19930 -153.25475 
    -108.37399 -152.63489 
    -108.52393 -152.04817 
    -108.66263 -151.48486 
    -108.79455 -150.93858 
    -108.92680 -150.40468 
    -109.07430 -149.88188 
    -109.25881 -149.37469 
    -109.45533 -148.87834 
    -109.64001 -148.38184 
    -109.78540 -147.86530 
    -109.93547 -147.33868 
    -110.07178 -146.78513 
    -110.20731 -146.20287 
    -110.23588 -145.49419 
    -109.74870 -144.22716 
    -109.00338 -142.46098 
    -109.59212 -141.95325 
    -110.23751 -141.52007 
    -111.10996 -141.45143 
    -112.11368 -141.72836 
    -112.95348 -141.87111 
    -113.70206 -141.94952 
    -114.39553 -141.99995 
    -115.05166 -142.03735 
    -115.67107 -142.01599 
    -116.27732 -141.98560 
    -116.87714 -141.94461 
    -117.47736 -141.89778 
    -118.08849 -141.77139 
    -118.71998 -141.64856 
    -119.37881 -141.51709 
    -120.07883 -141.35280 
    -120.83794 -141.14204 
    -121.52026 -141.27370 
    -122.07816 -141.70769 
    -122.61296 -142.14325 
    -123.19524 -142.47493 
    -123.70267 -142.91647 
    -124.27099 -143.27278 
    -125.06460 -143.40527 
    -125.06355 -144.36096 
    -125.37624 -144.95035 
    -125.71729 -145.49821 
    -126.02735 -146.05887 
    -126.30624 -146.63115 
    -126.55360 -147.21391 
    -126.77532 -147.80354 
    -126.98812 -148.39464 
    -127.16339 -148.99791 
    -127.30043 -149.61101 
    -127.39870 -150.23151 
    -127.45782 -150.85695 
Cell 1 100 -99.19921 -148.80241 
    -109.48357 -148.80241 
    -109.23725 -149.43396 
    -109.02852 -150.04414 
    -108.86687 -150.64662 
    -108.72008 -151.24696 
    -108.57317 -151.84821 
    -108.42039 -152.45334 
